Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
486630,KB제30호스팩,0.4,-0.5,-0.011656448626600572,창업투자,2575,5149772,10620000000
455910,에스케이증권제9호스팩,0.78,-0.94,-0.012736063142374698,창업투자,1565,3293975,10617300000
437780,엔에이치스팩24호,0.45,-0.48,-0.026675844286863093,창업투자,5847,12195920,10512700000
444920,유안타제11호스팩,0.46,-3.84,-0.0641536446919816,창업투자,7333,14686704,10506200000
448830,미래에셋비전스팩3호,0.56,-3.2,-0.02959191870743209,창업투자,9951,21009515,10430400000
450050,하이제8호스팩,0.66,-1.43,-0.05338836564895496,창업투자,19187,39475985,10353910000
452670,상상인제4호스팩,0.26,-1.39,-0.018898347524791137,창업투자,2137,4211172,10346040000
03481K,해성산업1우,1.61,-7.63,-0.11520193184180215,종이와목재,1135,8295010,10250244360
455310,한화플러스제4호스팩,0.78,-5.16,-0.08537716253499048,창업투자,1527,3092045,10221200000
489210,교보17호스팩,1.45,-1.4,-0.3176092540996283,창업투자,34878,68624855,10204600000
478110,이베스트스팩6호,0.3,-1.63,-0.031122150554927137,창업투자,150,297369,9974740000
472220,신영스팩10호,0.72,-3.27,-0.06063729548902034,창업투자,4418,9118695,9708300000
446150,유안타제12호스팩,1.88,-14.5,-0.24156854396325167,창업투자,7372,14958695,9706950000
477530,한국제14호스팩,1.76,-12.26,-0.2015379463985467,창업투자,27178,55143058,9600760000
448760,IBKS제22호스팩,0.58,-3.62,-0.052227899837664446,창업투자,92,194825,9435900000
488060,유진스팩11호,0.3,-1.14,-0.020413656359046448,창업투자,9874,19723671,9425840000
450940,유안타제14호스팩,0.56,-3.97,-0.06599850530452572,창업투자,8626,17729745,9329700000
439730,IBKS제20호스팩,0.63,-4.66,-0.07008271298950115,창업투자,0,0,9266500000
079970,투비소프트,5.39,-19.68,-0.2966562875934725,소프트웨어,31041,31015023,9216176000
484130,하나34호스팩,0.29,0.0,0.002066690138598689,창업투자,19767,39535490,9040000000
442770,IBKS제21호스팩,0.83,-3.16,-0.05389313696586314,창업투자,8242,17769270,9030450000
464440,한국제13호스팩,0.81,-3.26,-0.051928257134314926,창업투자,19811,41098975,8985600000
469480,IBKS제24호스팩,0.86,-4.08,-0.07704722783962889,창업투자,9993,21065700,8946450000
458610,한국제12호스팩,0.65,-2.76,-0.04466374109662717,창업투자,11949,25068765,8925300000
455250,KB제25호스팩,2.87,-21.59,-0.3570456763076857,창업투자,10272,21099345,8911350000
468760,유진스팩10호,0.7,-1.87,-0.03288831610628854,창업투자,1292,2704530,8904000000
445360,비엔케이제1호스팩,0.45,-1.67,-0.02304028173984396,창업투자,2024,4188845,8900150000
467930,IBKS제23호스팩,0.66,-3.46,-0.05646802161857421,창업투자,43916,91065425,8861850000
473950,에스케이증권제13호스팩,0.45,-2.54,-0.05801001969716279,창업투자,2736,5444503,8831160000
456490,교보14호스팩,0.85,-3.89,-0.06255282218501505,창업투자,9792,20487705,8820000000
487830,신한제15호스팩,0.21,-0.25,0.00021525162090842154,창업투자,22686,45353847,8700000000
462020,에이치엠씨제6호스팩,0.41,-3.19,-0.04494388694999111,창업투자,29357,58540983,8581375000
440790,교보13호스팩,0.61,-3.64,-0.06377196646249823,창업투자,12874,27166875,8565750000
433530,키움제7호스팩,2.43,-16.06,-0.2623102326559242,창업투자,20665,41693948,8476825000
472230,에스케이증권제11호스팩,0.44,-4.29,-0.07202743517960278,창업투자,2630,5271525,8351550000
487720,키움제10호스팩,0.5,1.03,0.14799541255991397,창업투자,37896,74108655,8273880000
473370,비엔케이제2호스팩,0.34,-3.78,-0.06777660279002228,창업투자,20212,39603030,8243180000
418210,신한제10호스팩,0.47,1.58,0.03484051002990651,창업투자,0,0,8216700000
465320,교보15호스팩,0.61,-2.1,-0.03737697313472177,창업투자,25132,52514105,8001000000
435870,에스케이증권제8호스팩,0.36,-1.89,-0.023238407806561723,창업투자,11235,23356125,7737600000
475250,하나33호스팩,0.62,-3.07,-0.05799158826920966,창업투자,38941,79532025,7585000000
474930,신한제13호스팩,0.83,-4.16,-0.06734626553038026,창업투자,3605,7438385,7511500000
413600,키움제6호스팩,2.89,-26.3,-0.49719366480250404,창업투자,54188,114872365,7305900000
442130,유진스팩9호,0.63,-6.24,-0.12372425676829041,창업투자,1542,3262360,7283300000
323230,엠에프엠코리아,0.0,0.0,0.0,"섬유,의류,신발,호화품",0,0,6967193212
457940,에스케이증권제10호스팩,0.52,-2.56,-0.04195267183820017,창업투자,933,1938525,6917900000
473000,에스케이증권제12호스팩,0.52,-2.61,-0.05054674296622689,창업투자,2615,5352640,6802050000
475240,하나32호스팩,0.55,-4.33,-0.0607991540318442,창업투자,6508,13615680,6720000000
438580,엔에이치스팩25호,0.66,-6.65,-0.11617991699995647,창업투자,2670,5599910,6357100000
023460,CNH,5.52,-68.5,-1.52129096542708,자동차,0,0,4054800000
032685,소프트센우,2.15,-10.76,-0.18750440148972627,IT서비스,494,3525300,2517851100
021045,대호특수강우,2.89,-19.03,-0.1950771282940519,철강,132,370730,2473354180
900280,골든센츄리,12.52,-94.85,-2.710481099656357,기계,42084369,174348357,1027021440
