Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
322410,HANARO 고배당,1.1,0.9,0.0076640037406516814,국내 업종/테마,5835,77,73
457930,BNK 미래전략기술액티브,1.2,-1.14,-0.017577011854682523,국내 업종/테마,8,0,73
435550,히어로즈 TDF2050액티브,0.74,8.18,0.12756162173995086,기타,1728,25,73
375760,HANARO 탄소효율그린뉴딜,1.23,-5.68,-0.10368781667717968,국내 업종/테마,681,5,72
267490,RISE 미국장기국채선물레버리지(합성 H),1.19,-13.09,-0.2536322700672786,채권,13966,77,72
435540,히어로즈 TDF2040액티브,0.67,8.43,0.122876002549287,기타,1333,19,72
304670,KODEX 미국30년국채울트라선물인버스(H),0.87,8.69,0.14869520597370772,채권,163,1,72
429010,TIGER 미국나스닥넥스트100,1.23,11.29,0.1691700834128553,해외주식,243,3,72
337120,KODEX 멀티팩터,0.96,-4.08,-0.0703115065919509,국내 업종/테마,1,0,71
253230,KOSEF 200선물인버스2X,2.3,12.03,0.23402365901560626,국내파생,304444,765,71
433870,PLUS TDF2050액티브,0.75,7.14,0.11017293867564186,기타,1965,27,71
227570,TIGER 우량가치,1.04,-4.93,-0.08804143888237709,국내 업종/테마,666,7,70
253280,RISE 헬스케어,2.11,-8.16,-0.12422303212753932,국내 업종/테마,2589,36,70
494220,UNICORN SK하이닉스밸류체인액티브,3.02,-8.84,-0.17857499052930104,국내 업종/테마,46332,427,70
460280,KOSEF Fn유전자혁신기술,2.38,-6.99,-0.07201503968205383,국내 업종/테마,80,0,70
449680,TIGER 한중전기차(합성),1.45,-10.76,-0.16736067850773753,기타,307,2,70
399580,RISE 글로벌클린에너지,1.26,-10.27,-0.17260318270496142,해외주식,1508,9,69
373490,KODEX K-이노베이션액티브,1.3,-7.25,-0.12578210968512857,국내 업종/테마,99,1,69
488210,KOSEF K-반도체북미공급망,2.32,-4.28,-0.07771843783393906,국내 업종/테마,21098,168,68
450120,KOSEF SK그룹대표주,1.61,-1.8,-0.030417630227967403,국내 업종/테마,12718,157,68
298340,PLUS 국채선물3년,0.11,1.41,0.02402726930543016,채권,11,0,68
379790,RISE 유로스탁스50(H),0.87,-0.92,-0.01952382233820993,해외주식,1712,23,68
435530,히어로즈 TDF2030액티브,0.6,7.54,0.11296150413873403,기타,2298,30,67
270800,RISE KQ고배당,1.21,0.18,-0.003165884094340073,국내 업종/테마,1197,13,67
367740,HANARO Fn5G산업,1.25,-3.88,-0.08605830545167929,국내 업종/테마,167,2,67
416090,ACE 중국과창판STAR50,2.94,-4.49,-0.14746779358553636,해외주식,6887,51,67
253150,PLUS 200선물레버리지,2.46,-12.27,-0.20665362542367138,국내파생,1386,36,67
488200,KOSEF K-2차전지북미공급망,2.76,-32.46,-0.5868225024308537,국내 업종/테마,5258,38,66
448100,WON 200,1.2,-5.28,-0.095298641876936,국내 시장지수,39,1,66
413930,WON AI ESG액티브,1.07,-5.05,-0.08601865211038821,국내 업종/테마,7213,63,66
411860,KOSEF 독일DAX,1.04,6.14,0.10594499715403324,해외주식,230,3,66
108590,TREX 200,1.15,-5.42,-0.0987514513445272,국내 시장지수,40,1,66
234310,RISE V&S셀렉트밸류,1.24,-6.9,-0.11621812444138531,국내 업종/테마,5,0,66
442560,RISE TDF2040액티브,0.54,3.72,0.04586460149682614,기타,4365,57,66
491820,HANARO 전력설비투자,2.75,4.22,0.05245613705785892,국내 업종/테마,10047,119,65
253250,KOSEF 200선물레버리지,2.28,-12.49,-0.22187336473684277,국내파생,24385,313,65
