Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap,Risk
384470,코어라인소프트,4.65,3.9,-0.3538769464744086,건강관리기술,55852,351789020,81996888960,2
222810,세토피아,0.0,0.0,0.0,비철금속,0,0,81712098000,1
466410,사이냅소프트,3.72,-6.19,-0.4651467602539834,소프트웨어,334552,5541204890,81650142830,2
369370,블리츠웨이스튜디오,1.56,2.19,0.028382441027405565,방송과엔터테인먼트,6495,10508532,81540574485,1
950200,소마젠,2.58,11.45,0.3005349537980478,생명과학도구및서비스,30114,126262820,81464684455,2
007820,에스엠코어,2.81,12.6,0.28941683357032055,기계,76993,310523520,81437990490,2
122310,제노레이,1.54,4.11,0.021258433355959068,건강관리장비와용품,9835,54583260,81064911080,1
352910,오비고,2.66,10.9,0.19221949722323817,소프트웨어,22470,143435890,81008310820,2
448710,코츠테크놀로지,3.88,20.08,0.6180642337989989,우주항공과국방,21318,333814950,80868994290,2
033170,시그네틱스,8.72,40.75,1.787020387463875,반도체와반도체장비,490269,462668947,80841804817,3
263600,덕우전자,3.91,17.5,0.2702831478123582,핸드셋,51263,257666575,80766671700,2
012790,신일제약,2.06,12.17,0.44979025982137116,제약,64461,433518540,80668572950,1
218150,미래생명자원,3.39,15.33,0.3218715509011174,식품,67963,265966195,80642417900,2
241520,DSC인베스트먼트,3.06,11.41,0.34569287079426514,창업투자,82518,240320390,80563646250,2
352700,씨앤투스,2.55,11.32,0.33103133836135634,"섬유,의류,신발,호화품",151668,441110300,80466852050,2
020710,시공테크,4.37,-0.74,0.2719394012174148,"호텔,레스토랑,레저",271212,1106712075,80392359700,2
049480,오픈베이스,3.05,3.66,0.6668671034993078,컴퓨터와주변기기,282827,719409920,80127076650,2
382480,지아이텍,2.3,8.24,0.12985775118715187,전기제품,59081,119206990,80091779900,1
045340,토탈소프트,12.04,-16.64,1.1296828865327084,운송인프라,199461,1884145870,79760932800,3
024940,PN풍년,9.93,2.05,1.2717248369131378,가정용기기와용품,354531,2870283340,79700000000,3
078860,엔에스이엔엠,2.83,-3.08,-0.057024318525787855,방송과엔터테인먼트,22688,174114270,79614768240,2
222160,NPX,0.0,0.0,0.0,반도체와반도체장비,0,0,79551289560,1
094850,참좋은여행,3.09,13.83,0.47314524539124014,"호텔,레스토랑,레저",105652,596151920,79520000000,2
452190,한빛레이저,4.56,22.22,0.6201237716676009,전기제품,222754,754643710,78985001370,2
136410,아셈스,2.27,8.81,0.23777969348966543,화학,33596,240153760,78896798960,1
262260,에이프로,3.72,17.2,0.3599003892262019,전자장비와기기,35047,191601160,78851428400,2
307930,컴퍼니케이,3.45,15.6,0.40949646859066546,창업투자,34834,173958440,78674400000,2
036640,HRS,1.96,14.52,0.5462037711107038,화학,38658,186271950,78666588000,1
041910,폴라리스AI파마,3.22,20.37,0.7525722785164218,제약,33417,192937160,78579352740,2
027580,상보,4.32,17.36,0.2528412920607638,화학,614383,814154774,78415194675,2
203690,아크솔루션스,4.36,21.01,1.1227909800864835,가정용품,55203,317081400,78284240640,2
064240,홈캐스트,3.74,0.9,-0.42052407611067194,핸드셋,163919,369015635,78134766760,2
204840,지엘팜텍,1.33,1.1,-0.029907174022864642,제약,87757,88293265,77787588472,1
057680,티사이언티픽,4.67,-4.3,-0.7622693215346922,IT서비스,1871053,2042566410,77732114591,2
241690,유니테크노,3.12,19.36,0.6678237732339289,자동차부품,37429,118574335,77694491550,2
052220,iMBC,10.37,-20.96,0.6428768822199045,방송과엔터테인먼트,634859,2164858690,77625000000,3
088390,이녹스,3.97,25.3,0.7255781138860891,레저용장비와제품,9494,77875070,77620929880,2
037350,성도이엔지,2.4,22.7,1.0266481777110366,건설,60984,302567745,77350000000,1
170030,현대공업,2.5,11.38,0.30111401540231514,자동차부품,22483,112300745,77313600000,2
361570,알비더블유,2.05,9.2,0.38602704624758344,방송과엔터테인먼트,30231,80054500,76744586970,1
442900,미래에셋드림스팩1호,0.14,0.3,0.005667471674493231,창업투자,15434,153938350,76646400000,1
263800,데이타솔루션,4.5,23.37,0.7123621262239206,IT서비스,1546605,7601952290,76636570500,2
002230,피에스텍,1.26,4.35,0.0853373007178076,전기제품,18921,74580275,76611011715,1
237820,플레이디,2.52,-0.67,-0.01649668408955391,광고,56090,334687860,76578025800,2
417970,모델솔루션,7.44,51.52,2.281211016521498,기계,2655839,32003514950,76568499000,3
234100,폴라리스세원,3.67,16.93,0.5513767162333089,자동차부품,108505,127227314,76466887275,2
309960,LB인베스트먼트,3.67,12.93,0.22821145849062555,창업투자,35107,113296035,76036457725,2
105740,디케이락,3.23,22.53,0.7926845252492358,기계,49394,360788900,75755421850,2
222110,팬젠,3.96,31.03,1.2441855835246676,생물공학,65895,379973240,75712416390,2
198440,강동씨앤엘,3.4,17.73,0.3648637050620468,건축자재,13674,16914641,75677414832,2
284620,카이노스메드,11.26,-0.56,0.4492374175710469,제약,306374,827286045,75665429205,3
320000,한울반도체,3.78,6.08,0.09841654727333093,전자장비와기기,195412,514263320,75647021035,2
302430,이노메트리,2.83,9.86,0.18457743566671445,전기제품,6674,50924200,75617369520,2
317830,에스피시스템스,9.33,86.67,3.210566512099655,기계,772732,5359363650,75416726000,3
317850,대모,3.27,15.58,0.517367900869967,기계,57008,513310090,75336001000,2
263050,유틸렉스,3.03,14.25,0.547136618040351,생물공학,92284,185243635,75327280520,2
128660,피제이메탈,3.16,15.18,0.38740313130838183,비철금속,34170,103114410,75278224915,2
185490,아이진,2.52,5.29,0.07968290838592829,생물공학,63866,177408680,75277948440,2
081150,티플랙스,3.84,17.2,0.34718767087493096,비철금속,279275,859061165,75232046200,2
432430,와이랩,4.36,23.65,0.6800998422421162,출판,56615,257761735,75214464000,2
053260,금강철강,1.84,5.95,0.18482905348728615,철강,3555,14219320,74973600000,1
265560,영화테크,3.08,11.27,0.1655862710026397,자동차부품,11003,77359060,74938161800,2
104620,노랑풍선,2.78,8.36,0.17928085680571365,"호텔,레스토랑,레저",25504,120621915,74933255980,2
457370,한켐,5.02,9.91,-0.3981246075351819,디스플레이장비및부품,90447,845992880,74812888880,3
046970,우리로,7.1,53.53,2.2590250357375368,컴퓨터와주변기기,26804536,45465144155,74414848302,3
109860,동일금속,1.62,5.01,0.04654628137458082,기계,2757,22513680,74347000000,1
348350,위드텍,4.18,7.51,-0.08294847251132076,반도체와반도체장비,29031,211141380,74340280000,2
241840,에이스토리,4.2,6.72,-0.10717061404682039,방송과엔터테인먼트,21354,165398230,74221153320,2
033310,엠투엔,2.01,8.44,0.08053901754494312,자동차부품,33333,61108370,74108678347,1
059120,아진엑스텍,7.43,45.87,1.2236483857120382,반도체와반도체장비,156509,1191089550,74089329600,3
017510,세명전기,3.98,27.43,1.0241128726435178,전기장비,100855,484654005,74019330000,2
043260,성호전자,3.67,17.65,0.5079038303518149,전기제품,295914,355163972,73995655257,2
130580,나이스디앤비,0.8,0.0,-0.11707705428217381,상업서비스와공급품,5045,24293755,73920000000,1
460470,아이빔테크놀로지,6.41,32.08,0.787617641305117,생명과학도구및서비스,403586,1962978120,73913413000,3
289080,SV인베스트먼트,3.66,18.43,0.3995478973867163,창업투자,95690,132133526,73888792000,2
127980,화인써키트,3.55,11.67,0.1516293268955815,전자장비와기기,5005,30744180,73649054480,2
462510,라메디텍,4.71,14.86,0.1987635455903821,건강관리장비와용품,45062,382264560,73531247500,2
223310,딥마인드,8.59,71.38,2.3320357514494705,식품과기본식료품소매,1800416,5783836015,73314393750,3
006140,피제이전자,2.0,18.28,0.8082854829723375,건강관리장비와용품,12815,62249170,73275000000,1
363250,진시스템,7.86,15.94,0.6834577538126402,건강관리장비와용품,177401,1821761740,73141099200,3
101170,우림피티에스,4.48,33.25,1.3160058767060563,기계,231029,1258295430,73035000000,2
214610,미코바이오메드,7.79,17.71,0.5541922429169033,건강관리장비와용품,12542952,20478260415,72921946592,3
383930,디티앤씨알오,7.39,-25.84,-1.2155613811322463,생명과학도구및서비스,331412,1900067900,72919623520,3
065950,웰크론,3.82,34.73,1.560220822635077,건설,12817031,32858269205,72836759160,2
223250,드림씨아이에스,2.93,14.82,0.46577737325323704,제약,98626,299805580,72825931440,2
036670,KCI,2.46,4.88,0.019383535601748065,화학,74502,478271790,72691500000,1
057030,YBM넷,5.97,20.41,1.377871661499535,교육서비스,159359,711025250,72673065135,3
024840,KBI메탈,5.18,24.78,0.7577745426292994,전기장비,547939,1131520615,72611133920,3
104540,코렌텍,3.38,19.03,0.7337475035168253,건강관리장비와용품,15714,87877550,72367288400,2
083500,에프엔에스테크,3.7,23.07,0.6947163890410964,디스플레이장비및부품,29622,249766540,72293336460,2
049550,잉크테크,1.34,5.14,0.2084411484884024,컴퓨터와주변기기,3132,11504120,72151099360,1
109820,진매트릭스,6.67,47.08,2.088812139054951,생물공학,4641539,15648143395,71989549200,3
090410,덕신이피씨,4.72,10.54,0.3621699140646275,건축자재,114054,178169622,71983356390,2
024910,경창산업,2.4,10.1,0.405823545823272,자동차부품,79689,159921873,71817105025,1
094840,슈프리마에이치큐,7.83,-5.91,0.8224055850232022,전자장비와기기,117007,802651090,71627385600,3
054930,유신,3.6,16.91,0.510403333783235,건설,4406,104246700,71550000000,2
413390,엠오티,3.98,-3.44,-0.6763696289190604,전기제품,76590,477432790,71449710600,2
307180,아이엘사이언스,3.04,9.09,0.06512256240918352,디스플레이장비및부품,47238,123170595,71393065920,2
066130,하츠,2.15,7.95,0.5454182322085437,가정용기기와용품,56735,312187440,71296000000,1
017480,삼현철강,1.86,2.83,0.0842423329932846,철강,4399,20107850,71291120600,1
317770,엑스페릭스,2.39,15.38,0.5421909172933503,전자장비와기기,165021,486374490,71248821000,1
175250,아이큐어,5.36,14.28,0.4618631284466953,제약,112363,208654759,71248224096,3
062970,한국첨단소재,14.04,312.0,9.248978040127541,통신장비,0,0,71151228890,3
413630,씨피시스템,6.29,-11.13,-1.094333532125874,기계,82320,145851380,71059961700,3
251630,브이원텍,4.03,28.47,0.9883693467014949,전자장비와기기,63635,279928955,70866128270,2
196300,애니젠,4.83,7.27,-0.07452033571502639,생물공학,46122,534696640,70839966600,3
024800,유성티엔에스,0.92,2.58,0.009878293509111045,도로와철도운송,11074,21028735,70768960920,1
393210,토마토시스템,4.43,16.15,0.16414995121235312,IT서비스,361920,1633266200,70733884320,2
037440,희림,3.42,15.45,0.5469357243415259,건설,87067,440786490,70726173000,2
177900,쓰리에이로직스,3.95,-8.8,-3.0070208003832035,통신장비,453991,3444709470,70301076000,2
153710,옵티팜,1.76,3.46,0.0672007648612817,제약,5955,28264200,70195749030,1
451220,아이엠티,3.92,40.09,1.5355749275977157,반도체와반도체장비,124729,1110949380,70162784010,2
403490,우듬지팜,3.61,10.47,0.12047315721484236,식품,140158,215213303,70124531664,2
044060,조광ILI,0.0,0.0,0.0,기계,0,0,70075958688,1
064480,브리지텍,3.23,22.85,0.8131303789677728,IT서비스,208946,1239751210,70041650000,2
087260,모바일어플라이언스,3.74,21.32,0.5724241023260966,자동차부품,199901,427355955,69825886845,2
145170,노브랜드,4.49,0.56,-0.4929446354572844,"섬유,의류,신발,호화품",83065,655385270,69667390260,2
042110,에스씨디,1.73,11.71,0.4770304315695824,전기제품,249136,352446022,69642901724,1
043910,자연과환경,3.78,19.22,0.5601280650274093,상업서비스와공급품,187735,114845699,69622354598,2
219420,링크제니시스,4.39,17.67,0.8488159519035317,소프트웨어,522005,3116554590,69505212420,2
065530,와이어블,2.01,10.06,0.3507583119023395,무선통신서비스,8984,11811011,69405180000,1
039290,인포뱅크,6.47,41.13,1.6037378420921948,IT서비스,94418,756190980,69204064880,3
053950,경남제약,4.49,37.91,1.6211462966384167,제약,2144695,1853079430,69082264472,2
011320,유니크,2.75,10.51,0.2582659427141538,자동차부품,45431,161041315,69071484625,2
238090,앤디포스,2.26,-4.25,-0.3772171428414437,핸드셋,12112,35354855,68976017790,1
387570,파인메딕스,4.56,-15.36,-5.144961296361843,건강관리장비와용품,681197,8547482320,68804757000,2
239610,에이치엘사이언스,2.71,10.68,0.2934936349635703,제약,5056,63950350,68749466250,2
391710,코닉오토메이션,4.03,25.64,0.998683642302718,IT서비스,140146,227952778,68650220352,2
086670,비엠티,2.52,8.37,0.14235593764764862,기계,5013,37397540,68530056740,2
359090,씨엔알리서치,3.49,20.68,0.6715531759784854,제약,332793,400181609,68524876328,2
330730,스톤브릿지벤처스,3.05,8.32,0.08866115889951488,창업투자,19796,74482480,68519383250,2
059270,해성에어로보틱스,5.12,20.35,0.9721124016408967,기계,320087,1952330790,68515913850,3
050110,캠시스,3.43,26.99,1.1634549043910607,핸드셋,364306,335355617,68434957386,2
199550,레이저옵텍,4.32,24.97,0.790883541277995,건강관리장비와용품,21029,121242630,68082431010,2
189980,흥국에프엔비,2.94,18.05,0.4440346275483502,음료,185764,316948334,67993478938,2
250000,보라티알,2.29,6.56,0.527705454159679,식품과기본식료품소매,19347,191943860,67979881310,1
210120,빅텐츠,3.72,-13.6,-1.0419299696950102,방송과엔터테인먼트,0,0,67923576000,2
024740,한일단조,3.7,8.36,-0.04156416517067352,자동차부품,525266,1083477185,67767920940,2
311390,네오크레마,4.63,7.0,-0.1521560196513746,식품과기본식료품소매,20568,112324510,67697771150,2
347000,센코,3.49,15.82,0.42798821385399016,전자장비와기기,60957,120712165,67660200800,2
355390,크라우드웍스,4.78,8.07,0.5765622682580402,IT서비스,0,0,67615485840,3
304840,피플바이오,3.87,3.05,-0.3367385131757051,건강관리장비와용품,118921,375512940,67591732120,2
256630,포인트엔지니어링,1.38,5.05,0.19328759541013418,디스플레이장비및부품,24276,28313695,67566588880,1
155650,와이엠씨,3.18,19.28,0.6054883356184931,디스플레이장비및부품,44468,153603650,67478650470,2
208860,엔지스테크널러지,0.0,0.0,0.0,자동차부품,0,0,67316270805,1
053980,오상자이엘,3.13,14.94,0.4201933147005319,소프트웨어,509373,1815443645,67199051820,2
288620,에스퓨얼셀,3.5,25.16,0.8827764097978024,전기제품,8776,83629130,67001433600,2
038070,서린바이오,6.07,-2.18,0.6029241277750516,생물공학,165952,1239844420,66844076760,3
446540,메가터치,3.26,16.97,0.5971491463209762,전자장비와기기,73346,233661115,66571055000,2
347740,피엔케이피부임상연구센타,2.65,15.55,0.5464004073902542,생명과학도구및서비스,33086,72885000,66473425840,2
032540,TJ미디어,1.33,-0.42,-0.009112951004941472,전자제품,6357,30379750,66453774930,1
396300,세아메카닉스,3.86,24.32,0.8057040674465863,전자장비와기기,66597,165871440,66356197500,2
099220,SDN,4.19,-2.48,0.4464688701029409,에너지장비및서비스,388312,457044481,66282736980,2
053350,이니텍,2.33,-4.29,-0.442593476100243,소프트웨어,32572,108460910,66200614020,1
263690,디알젬,2.18,10.82,0.26597296520536573,건강관리장비와용품,6554,38231410,66141562400,1
115310,인포바인,2.34,8.95,0.32644998413616794,IT서비스,3984,82553900,66092678100,1
036010,아비코전자,3.33,24.94,1.007076930262837,전기제품,59529,291145655,65932952640,2
199480,뱅크웨어글로벌,11.19,56.85,2.238980326209189,IT서비스,325477,2146896460,65357597860,3
217190,제너셈,3.51,25.63,0.8883693968116858,반도체와반도체장비,21130,155583080,65330346300,2
032940,원익,3.14,20.57,0.8411401742307009,화장품,65646,234012295,65040797250,2
039830,오로라,1.79,3.6,-0.0848880141770974,레저용장비와제품,5267,31903620,65007855600,1
200230,텔콘RF제약,1.63,-9.87,-0.5622976250864196,제약,22934,123628150,64814873970,1
101330,모베이스,2.31,12.9,0.40576852902599786,자동차부품,59933,165526230,64811681200,1
214870,한울BnC,0.0,0.0,0.0,전문소매,0,0,64765809320,1
010170,대한광통신,5.36,46.37,1.9441794261977645,통신장비,299907,263170249,64675692088,3
100590,머큐리,5.67,34.6,1.3801985343722976,통신장비,324239,1329153170,64665643955,3
053290,NE능률,5.18,26.46,0.8972839814918108,교육서비스,312700,1240031700,64369965765,3
033340,좋은사람들,4.42,9.95,0.33092719010991295,"섬유,의류,신발,호화품",316322,210789678,64278219954,2
038870,에코바이오,7.15,64.93,2.6357447126438704,에너지장비및서비스,3219572,14716202830,64258541165,3
294140,레몬,3.31,7.79,0.006789704052276018,화학,84721,256385045,63945000000,2
088130,동아엘텍,2.9,2.96,-0.1689502404086286,디스플레이장비및부품,29579,107565335,63908822670,2
010240,흥국,3.77,-8.16,0.22760828617098205,기계,30796,160270850,63831565280,2
222040,코스맥스엔비티,2.43,4.39,0.018992126985732175,제약,19522,60752885,63740520000,1
039420,케이엘넷,2.25,10.48,0.3277178118219075,IT서비스,105388,275639025,63647713550,1
123010,아이윈플러스,13.22,239.16,7.460284662659254,핸드셋,4845645,8770698235,63357571480,3
219750,한국비티비,0.0,0.0,0.0,건강관리장비와용품,0,0,63267797795,1
214270,FSN,4.14,20.47,0.5261090010223722,양방향미디어와서비스,74159,141513036,63209130163,2
044960,이글벳,2.35,16.53,0.5059823289475857,제약,121710,598624360,62830158510,1
009730,이렘,5.75,16.17,0.7067002872079615,비철금속,594739,673061810,62752029696,3
336060,웨이버스,4.62,26.46,0.9399378881603803,IT서비스,339529,438738230,62601760000,2
073640,테라사이언스,0.0,0.0,0.0,기계,0,0,62514162216,1
004780,대륙제관,2.29,1.55,-0.02472016732546055,포장재,15464,60876125,62499572070,1
246720,아스타,2.48,7.34,0.16293686461073667,건강관리장비와용품,10575,48767600,62477416500,2
440320,오픈놀,8.67,37.88,1.9693624203440028,상업서비스와공급품,100550,638004430,62457850000,3
037330,인지디스플레,1.68,8.71,0.2448308012602565,디스플레이장비및부품,10334,14677314,62448673752,1
290720,푸드나무,3.33,-1.93,-0.2563204486973749,식품,28733,80642700,62412207200,2
033130,디지틀조선,2.85,-6.82,0.040756302364882924,IT서비스,86828,146047170,62390763827,2
071670,에이테크솔루션,4.44,36.17,1.2550735766357266,기계,46622,290162670,62300000000,2
212560,네오오토,6.22,20.21,0.6191282185607161,자동차부품,31393,247644490,62290957330,3
101000,KS인더스트리,3.1,-6.45,-0.3244433447099435,조선,199204,403321379,62213675930,2
160550,NEW,3.81,12.26,0.3500439673365768,방송과엔터테인먼트,31940,70660780,62091085850,2
106080,하이소닉,8.59,-20.61,-1.336577213363557,핸드셋,145575,358699010,61958921225,3
413640,비아이매트릭스,3.76,9.71,0.19121352651302015,IT서비스,20875,176529120,61907614600,2
041520,이엘씨,2.34,12.22,0.3962330842488513,반도체와반도체장비,9276,46799445,61553086500,1
226340,본느,3.59,28.15,1.0130527815585373,화장품,519339,756441438,61502247720,2
321260,프로이천,4.28,26.45,0.7086184024476816,디스플레이장비및부품,57843,125863185,61458743120,2
097780,에코볼트,3.69,32.8,1.3295009398493949,자동차부품,92962,84422288,61431416566,2
083660,CSA 코스믹,2.13,5.5,0.12250137294619567,화장품,31612,31455349,61124686638,1
046390,삼화네트웍스,2.91,8.85,0.28069967261493,방송과엔터테인먼트,137602,192208463,61089700195,2
351330,이삭엔지니어링,5.41,33.03,0.9963230803016994,IT서비스,51575,378249410,61086392400,3
004590,한국가구,1.77,6.0,0.25934355528494346,식품과기본식료품소매,12561,51120525,60975000000,1
357580,아모센스,3.99,16.4,0.27535555057394623,핸드셋,6974,37575970,60926033520,2
113810,디젠스,16.78,147.15,7.934981756513464,자동차부품,8078654,15689077988,60883943166,3
226360,KH 건설,0.0,0.0,0.0,건설,0,0,60698450260,1
052670,제일바이오,0.0,0.0,0.0,제약,0,0,60588453120,1
170790,파이오링크,1.97,8.08,0.3160600622525563,통신장비,15391,135601980,60541393900,1
094940,푸른기술,5.03,25.26,0.9611595008828144,컴퓨터와주변기기,88089,635674540,60536434640,3
471820,셀로맥스사이언스,6.0,-23.0,-3.061288363267732,제약,104330,535363960,60432770010,3
127710,아시아경제,3.62,19.96,0.9722274241622733,출판,115079,198871617,60418965942,2
072990,에이치시티,2.76,7.76,0.13846199714636567,전자장비와기기,27558,225947990,60412056890,2
204020,그리티,2.21,8.71,0.29908962425848995,"섬유,의류,신발,호화품",76315,223008770,60341552850,1
246960,SCL사이언스,1.03,-0.72,-0.11452648021572026,건강관리장비와용품,19441,161493470,60233726270,1
017650,대림제지,0.96,0.45,-0.02871108565387575,포장재,1168,7778920,60210000000,1
068050,팬엔터테인먼트,3.24,15.0,0.5036414562100782,방송과엔터테인먼트,169084,370725700,60096144920,2
054540,삼영엠텍,3.17,27.62,1.1089928307141075,조선,87816,403990815,60060000000,2
389140,포바이포,4.82,35.51,1.129483124025804,방송과엔터테인먼트,66413,359303760,60008769000,3
041460,한국전자인증,3.28,21.35,0.6473948206115083,IT서비스,7878103,26991126590,59945000000,2
353590,오토앤,3.25,25.51,0.9248328968608346,자동차부품,28978,132261390,59871400500,2
047770,코데즈컴바인,3.27,15.98,0.8844996254948834,"섬유,의류,신발,호화품",384878,606989292,59866996364,2
052710,아모텍,3.99,42.68,1.633201427664122,핸드셋,55155,222371755,59848871355,2
097870,효성오앤비,9.69,35.52,1.7040065769774535,화학,246987,1751364520,59599800000,3
457600,벡트,6.43,-31.27,-4.509447432440786,교육서비스,789295,3463067125,59353475000,3
043220,티에스넥스젠,4.8,10.81,0.16288341799056966,기계,463143,190150830,59131906830,3
150900,파수,2.89,14.61,0.5941026675610268,소프트웨어,138375,710627060,59128235320,2
159010,아스플로,3.31,15.36,0.5580461770014526,기계,52113,228710080,59072893770,2
073570,리튬포어스,4.61,14.21,0.2629213413382063,핸드셋,1051886,1679371137,59061259104,2
063440,SM Life Design,2.2,3.73,-0.10134916032057714,방송과엔터테인먼트,115922,148495746,58871287966,1
067920,이글루,1.43,9.63,0.31986783606157576,IT서비스,41441,222255270,58829236650,1
234920,자이글,4.71,-7.87,-1.0918609477751593,가정용기기와용품,87172,371315160,58588840300,2
192250,케이사인,3.53,24.59,0.8789933885927562,소프트웨어,31266,256651920,58374452500,2
290090,트윔,4.94,17.34,0.7119726806479568,소프트웨어,9689,74560170,58343303800,3
095270,웨이브일렉트로,2.09,14.73,0.6083497606383813,통신장비,6267,24467440,58313042120,1
105330,케이엔더블유,3.01,23.3,0.7305243940020005,반도체와반도체장비,39368,141512510,58217601500,2
099520,DGI,0.0,0.0,0.0,전자장비와기기,0,0,58141862016,1
024950,삼천리자전거,6.61,28.82,1.2601575997449723,레저용장비와제품,38556,166565955,58138267260,3
363260,모비데이즈,6.31,27.66,0.6905497312463876,광고,3473535,6374890147,57894784200,3
001840,이화공영,4.84,14.09,0.4718488731052012,건설,179381,526722885,57733790400,3
189690,포시에스,2.44,10.36,0.3370364784827612,소프트웨어,92542,195812890,57649354590,1
277070,린드먼아시아,8.45,30.14,1.4026527173569387,창업투자,24381,102569915,57643320000,3
016920,카스,13.06,-0.23,2.2060422148192265,전자장비와기기,613426,1349691775,57623445150,3
105760,포스뱅크,3.49,13.01,0.3379024664860768,상업서비스와공급품,21140,128620690,57537836800,2
245620,EDGC,0.0,0.0,0.0,생명과학도구및서비스,0,0,57474989665,1
450520,인스웨이브시스템즈,7.35,18.96,0.6036678352327812,소프트웨어,201046,787376485,57200808420,3
376980,원티드랩,8.95,8.72,1.3278039623694982,IT서비스,121185,721507660,57164264840,3
418620,이에이트,7.18,-22.31,-1.419600622436271,소프트웨어,172150,1001428320,57130823840,3
115160,휴맥스,4.92,30.81,1.4667337974184411,전자제품,154562,199079484,56941310580,3
377220,프롬바이오,3.49,9.9,0.3119019087097706,제약,34596,69394414,56903100000,2
049630,재영솔루텍,2.64,13.33,0.5196914717225114,핸드셋,141275,95549851,56894584760,2
082210,옵트론텍,2.94,10.16,0.3685598594004585,전자장비와기기,88167,152091223,56858536662,2
290380,대유,0.0,0.0,0.0,화학,0,0,56841307600,1
038620,위즈코프,8.5,38.61,1.8926375445020263,운송인프라,631299,504031182,56709981085,3
100030,인지소프트,1.51,3.29,0.09833290726805487,소프트웨어,543,9349770,56709740780,1
096630,에스코넥,8.82,44.04,1.7034064145691092,핸드셋,306984,217832927,56598699345,3
033540,파라텍,8.2,17.86,0.4402763628998281,기계,237210,352498420,56551092374,3
078890,가온그룹,3.22,15.88,0.3911797469538705,전자제품,36400,117652985,56546840400,2
368600,아이씨에이치,7.04,30.02,0.6987610739166858,전자장비와기기,170363,555397290,56210398930,3
053270,구영테크,2.77,13.32,0.3067232674130135,자동차부품,32235,66251210,56191330250,2
260660,알리코제약,4.29,18.99,0.6106770772630704,제약,39519,143410755,56173531965,2
109080,옵티시스,4.83,50.99,1.9389599224602323,통신장비,195061,1918020500,56078200000,3
073110,엘엠에스,1.06,5.88,0.22131528792413424,디스플레이장비및부품,10869,67623010,56043256500,1
046120,오르비텍,2.89,13.33,0.316405405018072,에너지장비및서비스,42489,85920062,55996951440,2
450330,하스,4.04,8.18,-0.0975542462845412,건강관리장비와용품,32844,232627070,55949104260,2
038060,루멘스,2.84,16.85,0.7453885567219394,디스플레이장비및부품,49885,57265206,55703353902,2
131760,파인텍,7.33,90.77,3.653211463641002,디스플레이장비및부품,2706579,3600772926,55679289406,3
432980,엠에프씨,13.5,5.37,-1.3463598953766158,제약,5650860,35496626930,55674488160,3
219550,디와이디,6.73,24.72,1.2006774213413807,화장품,1012735,554130930,55635818700,3
040610,SG&G,2.33,9.53,0.3553271880363473,운송인프라,46344,74906209,55630303872,1
464500,아이언디바이스,6.72,10.56,-0.019476173077542173,반도체와반도체장비,296314,1176669600,55573786740,3
420570,제이투케이바이오,3.9,19.78,0.6142297527637349,화장품,31194,299602360,55550899830,2
201490,미투온,2.39,11.0,0.1695435595936064,게임엔터테인먼트,41100,74782733,55492307992,1
007680,대원,1.95,1.73,-0.20585985974104093,건설,771,3206520,55466705250,1
430690,한싹,8.63,54.71,1.9561446944819707,소프트웨어,2071184,9956883085,55457214430,3
036710,심텍홀딩스,4.24,25.36,0.6971239242425296,전자장비와기기,86110,95917654,55398368223,2
006050,국영지앤엠,7.31,-6.99,-0.21156588844487695,건축제품,1287224,2048705009,55274064912,3
039010,현대에이치티,2.42,9.22,0.27663717191647424,통신장비,29972,190269100,55200000000,1
236810,엔비티,2.59,7.62,0.1266133038542302,광고,37700,121297375,55170134500,2
036170,클라우드에어,2.82,18.47,0.7725845754232668,디스플레이장비및부품,96626,84963286,55106332148,2
096690,에이루트,3.13,13.2,0.7904045705736445,컴퓨터와주변기기,78580,131247752,55103453094,2
115610,이미지스,8.99,47.71,2.961313798670245,핸드셋,737678,2442194135,55102873650,3
049120,파인디앤씨,2.58,5.16,0.18572000548001863,디스플레이장비및부품,51578,53967169,55081495896,2
081580,성우전자,2.99,10.59,0.6815945932292541,핸드셋,43023,150351655,55053907650,2
051490,나라엠앤디,3.24,16.72,0.4747124804383163,기계,18568,71576330,55025000000,2
014570,고려제약,4.16,20.1,0.9466549212122075,제약,45097,220535355,54890000000,2
088280,쏘닉스,6.37,59.3,2.354450369474149,핸드셋,4846929,15281989860,54861573300,3
066670,디티씨,4.04,15.32,0.21253111934221366,핸드셋,17394,50538400,54860779330,2
303530,이노뎁,4.19,25.97,0.6910769703380802,IT서비스,35219,263143120,54824563530,2
217480,에스디생명공학,0.0,0.0,0.0,화장품,0,0,54756837359,1
052600,한네트,3.06,19.47,0.7003414163839224,IT서비스,82264,388650710,54638482500,2
053620,태양,1.76,5.83,0.27459413850222475,가정용품,9354,61168120,54610000000,1
434480,모니터랩,8.54,59.03,2.269042749302811,소프트웨어,4565545,19397958545,54465918500,3
103840,우양,7.88,20.44,0.9931102287617747,식품,229751,756288640,54009212400,3
036180,지더블유바이텍,0.0,0.0,0.0,생명과학도구및서비스,0,0,53929030348,1
086040,바이오톡스텍,3.11,12.5,0.46442608919356726,생명과학도구및서비스,17161,57447355,53859083625,2
032860,더라미,3.13,-0.97,0.18558338396568422,화장품,100121,132784512,53726497790,2
038010,제일테크노스,2.65,6.44,-0.022205968803260954,건축제품,19807,117526360,53550000000,2
