Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
003470,유안타증권,1.9896698737317347,-6.23885918003565,-0.12165511148237215,증권,32459,85283305,524938994880
241590,화승엔터프라이즈,2.4815438002887777,-1.92090395480226,0.1341264673518044,"섬유,의류,신발,호화품",63693,551799670,524097237400
002030,아세아,1.4919810435934036,2.0408163265306123,0.13203140496867494,종이와목재,478,119925500,523846208000
456040,OCI,3.304679164327717,-10.582822085889571,-0.33505133323255676,화학,6007,348666300,521930458500
383800,LX홀딩스,1.1943497080717072,-3.2670454545454546,-0.037029530875514194,복합기업,44546,304422340,520234305800
093370,후성,3.1776571041257684,-9.245283018867925,-0.3315381667483929,화학,237112,1150225785,516970690600
008730,율촌화학,3.197865163217932,-11.373390557939913,-0.3459954811816019,포장재,18814,386553800,515840000000
017860,DS단석,4.721827342982957,-46.42857142857143,-3.133525047217887,화학,566651,16936957450,515217411600
097230,HJ중공업,9.613763884954828,39.54022988505747,1.9145353417469706,건설,1087993,6622247770,505474885670
272450,진에어,2.5236060096386126,-12.488849241748438,-0.5985326203418505,항공사,115846,1125066780,508428000000
178920,PI첨단소재,3.661057893497714,6.988249845392702,0.4665370060700713,화학,62961,1086322990,507156380940
100840,SNT에너지,6.946006930481355,32.5040562466198,1.746296912067892,기계,230173,5629371300,504611105200
006650,대한유화,3.9815092519739954,-1.7857142857142856,0.12329686292750608,화학,7740,594014200,495950000000
005690,파미셀,4.699468451418737,72.91005291005291,3.0133512736512094,화학,678305,5743819720,492139104800
075580,세진중공업,3.3093449985726666,10.627400768245838,0.6546139201771746,조선,317771,2752657700,491747794400
145990,삼양사,1.673451830990661,-6.791338582677166,-0.3081322625161226,식품,4281,202600750,487826137700
006110,삼아알미늄,4.964899010060648,-21.80094786729858,-0.5413926356176736,비철금속,21586,713249600,486228823800
377740,바이오노트,1.3642897105031773,0.4250797024442083,0.12125805949942894,건강관리장비와용품,33037,155178090,481704546560
453340,현대그린푸드,2.5011102488889114,0.9285714285714286,0.1841599044289117,식품,53243,760426420,479753742240
014830,유니드,3.5177324926282187,9.428129829984544,0.6828909006580725,화학,24395,1728288500,477792560000
016800,퍼시스,2.3738663447025927,-2.6159334126040426,-0.08167893653125144,가구,71,2894700,470925000000
071320,지역난방공사,4.610084165639623,-27.629233511586452,-1.173873708568045,복합유틸리티,14927,607375150,470097006400
017940,E1,1.5818592728356355,-7.588075880758807,-0.3547918142217865,가스유틸리티,3750,256436900,468538000000
000370,한화손해보험,2.748012796859069,-10.837988826815643,-0.3950032759456234,손해보험,106584,427360080,466955660000
007700,F&F홀딩스,1.6567276621222227,-5.608214849921011,-0.2671129993662946,"섬유,의류,신발,호화품",4337,51816890,469372404000
077970,STX엔진,4.156331407917526,3.5366478728856996,0.4548336564737111,조선,522597,10831444850,463629415600
